解析解 All@3 正确率计算结果
模型: gpt-4.1
评估类型: 解析解
计算时间: 2025-06-17 14:01:36
参与计算的轮次: [1, 2, 3]
问题 155: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 156: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 157: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 158: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 159: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 160: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 161: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 162: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 163: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 164: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 165: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 166: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 167: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 168: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 169: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 170: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 171: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 172: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 173: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 174: 未全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✗)
问题 175: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✗)
问题 176: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 177: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 178: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 179: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 180: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 181: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 182: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 183: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 184: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 185: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 186: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 187: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 188: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 189: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 190: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 191: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 192: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 193: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 194: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 195: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 196: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 197: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 198: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 199: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 200: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 201: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 202: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 203: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 204: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 205: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 206: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 207: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 208: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 210: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 211: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 212: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 213: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 214: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✗)
问题 215: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 216: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 217: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 218: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 219: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 220: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 221: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 222: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 223: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 224: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 225: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 226: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 227: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 228: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 229: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 230: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 231: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✗)
问题 232: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 233: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 234: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 235: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 236: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 237: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 238: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 239: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 240: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 241: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 242: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 243: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 244: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 245: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 246: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 247: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 248: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 249: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 250: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 251: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 252: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 254: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 255: 未全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✗)
问题 256: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 258: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 259: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 260: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 261: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 262: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 264: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 265: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 266: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 267: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 268: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 269: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 270: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 271: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 272: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 273: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 274: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 275: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 276: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 277: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 278: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 279: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 280: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 281: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 282: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 283: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 284: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 285: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 286: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 287: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 288: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 289: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 290: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 291: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 292: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 293: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 294: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 295: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 296: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 297: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 298: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 299: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 300: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 301: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 302: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 303: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 304: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 305: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 306: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 307: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 308: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 309: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 310: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 311: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 312: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 313: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 314: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 315: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 316: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 317: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 318: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 319: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 320: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 321: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 401: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 402: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 403: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 404: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 405: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✗)
问题 406: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✗)
问题 407: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 408: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 409: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 410: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 411: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 412: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 413: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 414: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 415: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 416: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 417: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 418: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 419: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 420: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 421: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 422: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 423: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 424: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 425: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 426: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 427: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 428: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 429: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 430: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 501: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 502: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 503: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 504: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 505: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 506: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 507: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 508: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 509: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 510: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 511: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 512: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 513: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 514: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 515: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 516: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 517: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 518: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 519: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 520: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 521: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 522: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 523: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 524: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 525: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 526: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 527: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 528: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 529: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✗)
问题 530: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 531: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 532: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 533: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 534: 未全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✗)
问题 535: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 536: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 537: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 601: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 602: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 603: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 604: 未全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✗)
问题 605: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 606: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 607: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 608: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 609: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 610: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 611: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 612: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 613: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 614: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 615: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 616: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 617: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 618: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 619: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 620: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 621: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 622: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
问题 623: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 624: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 625: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 626: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 627: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 628: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 629: 未全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✗)
问题 630: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 631: 全部正确 (轮次1:✓, 轮次2:✓, 轮次3:✓)
问题 632: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 633: 未全部正确 (轮次1:✓, 轮次2:✗, 轮次3:✓)
